x-axis,1
second,Volt
-8.000000000000e-004,-4.02010e-002
-7.999600000000e-004,-4.02010e-002
-7.999200000000e-004,-4.02010e-002
-7.998800000000e-004,-4.02010e-002
-7.998400000000e-004,-4.02010e-002
-7.998000000000e-004,-8.04020e-002
-7.997600000000e-004,-4.02010e-002
-7.997200000000e-004,-4.02010e-002
-7.996800000000e-004,-4.02010e-002
-7.996400000000e-004,-4.02010e-002
-7.996000000000e-004,-4.02010e-002
-7.995600000000e-004,-4.02010e-002
-7.995200000000e-004,-4.02010e-002
-7.994800000000e-004,-4.02010e-002
-7.994400000000e-004,-4.02010e-002
-7.994000000000e-004,-4.02010e-002
-7.993600000000e-004,-4.02010e-002
-7.993200000000e-004,-4.02010e-002
-7.992800000000e-004,-4.02010e-002
-7.992400000000e-004, 0.00000e+000
-7.992000000000e-004,-4.02010e-002
-7.991600000000e-004,-4.02010e-002
-7.991200000000e-004,-4.02010e-002
-7.990800000000e-004,-4.02010e-002
-7.990400000000e-004,-4.02010e-002
-7.990000000000e-004,-4.02010e-002
-7.989600000000e-004,-4.02010e-002
-7.989200000000e-004,-4.02010e-002
-7.988800000000e-004,-4.02010e-002
-7.988400000000e-004,-4.02010e-002
-7.988000000000e-004,-4.02010e-002
-7.987600000000e-004,-4.02010e-002
-7.987200000000e-004,-4.02010e-002
-7.986800000000e-004,-4.02010e-002
-7.986400000000e-004,-4.02010e-002
-7.986000000000e-004,-4.02010e-002
-7.985600000000e-004,-4.02010e-002
-7.985200000000e-004,-4.02010e-002
-7.984800000000e-004,-4.02010e-002
-7.984400000000e-004,-4.02010e-002
-7.984000000000e-004,-4.02010e-002
-7.983600000000e-004,-4.02010e-002
-7.983200000000e-004,-4.02010e-002
-7.982800000000e-004,-4.02010e-002
-7.982400000000e-004,-4.02010e-002
-7.982000000000e-004,-4.02010e-002
-7.981600000000e-004,-4.02010e-002
-7.981200000000e-004,-8.04020e-002
-7.980800000000e-004,-4.02010e-002
-7.980400000000e-004,-4.02010e-002
-7.980000000000e-004,-4.02010e-002
-7.979600000000e-004,-4.02010e-002
-7.979200000000e-004,-4.02010e-002
-7.978800000000e-004,-4.02010e-002
-7.978400000000e-004,-4.02010e-002
-7.978000000000e-004,-4.02010e-002
-7.977600000000e-004,-4.02010e-002
-7.977200000000e-004,-4.02010e-002
-7.976800000000e-004,-4.02010e-002
-7.976400000000e-004,-4.02010e-002
-7.976000000000e-004,-4.02010e-002
-7.975600000000e-004,-4.02010e-002
-7.975200000000e-004,-4.02010e-002
-7.974800000000e-004,-4.02010e-002
-7.974400000000e-004,-4.02010e-002
-7.974000000000e-004,-4.02010e-002
-7.973600000000e-004,-4.02010e-002
-7.973200000000e-004,-4.02010e-002
-7.972800000000e-004,-4.02010e-002
-7.972400000000e-004,-4.02010e-002
-7.972000000000e-004,-4.02010e-002
-7.971600000000e-004,-4.02010e-002
-7.971200000000e-004, 0.00000e+000
-7.970800000000e-004,-4.02010e-002
-7.970400000000e-004,-4.02010e-002
-7.970000000000e-004,-4.02010e-002
-7.969600000000e-004,-4.02010e-002
-7.969200000000e-004,-4.02010e-002
-7.968800000000e-004,-4.02010e-002
-7.968400000000e-004,-4.02010e-002
-7.968000000000e-004,-4.02010e-002
-7.967600000000e-004,-4.02010e-002
-7.967200000000e-004,-4.02010e-002
-7.966800000000e-004,-4.02010e-002
-7.966400000000e-004,-4.02010e-002
-7.966000000000e-004,-4.02010e-002
-7.965600000000e-004,-4.02010e-002
-7.965200000000e-004,-4.02010e-002
-7.964800000000e-004,-4.02010e-002
-7.964400000000e-004,-4.02010e-002
-7.964000000000e-004,-4.02010e-002
-7.963600000000e-004,-4.02010e-002
-7.963200000000e-004,-4.02010e-002
-7.962800000000e-004,-4.02010e-002
-7.962400000000e-004,-4.02010e-002
-7.962000000000e-004,-4.02010e-002
-7.961600000000e-004,-4.02010e-002
-7.961200000000e-004,-4.02010e-002
-7.960800000000e-004,-4.02010e-002
-7.960400000000e-004,-4.02010e-002
-7.960000000000e-004,-8.04020e-002
-7.959600000000e-004,-4.02010e-002
-7.959200000000e-004,-4.02010e-002
-7.958800000000e-004,-4.02010e-002
-7.958400000000e-004,-4.02010e-002
-7.958000000000e-004, 0.00000e+000
-7.957600000000e-004,-4.02010e-002
-7.957200000000e-004,-4.02010e-002
-7.956800000000e-004,-4.02010e-002
-7.956400000000e-004,-4.02010e-002
-7.956000000000e-004,-4.02010e-002
-7.955600000000e-004,-4.02010e-002
-7.955200000000e-004,-4.02010e-002
-7.954800000000e-004,-4.02010e-002
-7.954400000000e-004,-4.02010e-002
-7.954000000000e-004,-4.02010e-002
-7.953600000000e-004,-4.02010e-002
-7.953200000000e-004,-4.02010e-002
-7.952800000000e-004,-4.02010e-002
-7.952400000000e-004,-4.02010e-002
-7.952000000000e-004,-4.02010e-002
-7.951600000000e-004,-4.02010e-002
-7.951200000000e-004,-4.02010e-002
-7.950800000000e-004,-4.02010e-002
-7.950400000000e-004,-4.02010e-002
-7.950000000000e-004,-4.02010e-002
-7.949600000000e-004,-4.02010e-002
-7.949200000000e-004,-4.02010e-002
-7.948800000000e-004,-4.02010e-002
-7.948400000000e-004,-4.02010e-002
-7.948000000000e-004,-4.02010e-002
-7.947600000000e-004,-4.02010e-002
-7.947200000000e-004,-4.02010e-002
-7.946800000000e-004,-4.02010e-002
-7.946400000000e-004,-4.02010e-002
-7.946000000000e-004,-4.02010e-002
-7.945600000000e-004,-4.02010e-002
-7.945200000000e-004,-4.02010e-002
-7.944800000000e-004,-4.02010e-002
-7.944400000000e-004,-4.02010e-002
-7.944000000000e-004,-4.02010e-002
-7.943600000000e-004,-4.02010e-002
-7.943200000000e-004,-4.02010e-002
-7.942800000000e-004,-4.02010e-002
-7.942400000000e-004,-4.02010e-002
-7.942000000000e-004,-4.02010e-002
-7.941600000000e-004,-4.02010e-002
-7.941200000000e-004,-4.02010e-002
-7.940800000000e-004,-4.02010e-002
-7.940400000000e-004,-4.02010e-002
-7.940000000000e-004,-4.02010e-002
-7.939600000000e-004,-4.02010e-002
-7.939200000000e-004,-4.02010e-002
-7.938800000000e-004,-4.02010e-002
-7.938400000000e-004,-4.02010e-002
-7.938000000000e-004,-4.02010e-002
-7.937600000000e-004,-4.02010e-002
-7.937200000000e-004,-4.02010e-002
-7.936800000000e-004,-4.02010e-002
-7.936400000000e-004, 0.00000e+000
-7.936000000000e-004,-4.02010e-002
-7.935600000000e-004,-4.02010e-002
